2022 Federal Election Polling Places [Event:27966 Phase:FinalResults Generated:2022-07-19T10:31:27 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
NSW,103,Banks,108390,1,Sydney (Banks),York Events,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.20580786
NSW,103,Banks,97610,5,Sydney BANKS PPVC,York Events,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.20580786
NSW,104,Barton,32,1,Arncliffe,Arncliffe Community Centre Coronation Hall,23 Barden St,,,ARNCLIFFE,NSW,2205,-33.9381555512564,151.144013859855
NSW,104,Barton,34,1,Arncliffe Central,Arncliffe Public School,168-170 Princes Hwy,,,ARNCLIFFE,NSW,2205,-33.9404995016027,151.147555429033
NSW,104,Barton,83610,1,Arncliffe North,Bayside Anglican Church,54 Forest Rd,,,ARNCLIFFE,NSW,2205,-33.939642,151.143493
NSW,104,Barton,2642,1,Arncliffe West,Athelstane Public School,2-12 Athelstane Ave,,,ARNCLIFFE,NSW,2205,-33.9374,151.138
NSW,104,Barton,2643,1,Bardwell Park,Bardwell Park Infants School,4 Crewe La,,,BARDWELL PARK,NSW,2207,-33.9333833095031,151.125539903145
NSW,104,Barton,65982,5,Belmore BARTON PPVC,Belmore Church of Christ,476 Burwood Rd,,,BELMORE,NSW,2192,-33.921807,151.08974
NSW,104,Barton,2645,1,Beverly Hills,St Bede's Anglican Church Hall,117-119 Morgan St,,,BEVERLY HILLS,NSW,2209,-33.9490120456665,151.083099387145
NSW,104,Barton,2670,1,Beverly Hills Central,Beverly Hills Uniting Church Hall,82 Ponyara Rd,,,BEVERLY HILLS,NSW,2209,-33.9468497552806,151.079107948007
NSW,104,Barton,2646,1,Beverly Hills South (Barton),Beverly Hills Public School,562 King Georges Rd,,,BEVERLY HILLS,NSW,2209,-33.9535497158932,151.085198076236
NSW,104,Barton,2647,1,Bexley,Bexley Baptist Church,484 Forest Rd,,,BEXLEY,NSW,2207,-33.9518941995547,151.124702190785
NSW,104,Barton,97658,1,Bexley Central,St Gabriel's Primary School,50-52 Abercorn St,,,BEXLEY,NSW,2207,-33.9481612792499,151.121706721715
NSW,104,Barton,2640,1,Bexley East,Bexley Public School,330-354 Forest Rd,,,BEXLEY,NSW,2207,-33.9479739199133,151.128849540715
NSW,104,Barton,2649,1,Bexley North,Bexley North Public School,116 Kingsland Rd N,,,BEXLEY NORTH,NSW,2207,-33.9407,151.121
NSW,104,Barton,2662,1,Bexley North Park,Kingsgrove/Bexley North Community Centre,54A Shaw St,,,BEXLEY NORTH,NSW,2207,-33.9383,151.109
NSW,104,Barton,83607,1,Bexley South,Sydney Technical High School,686 Forest Rd,,,BEXLEY,NSW,2207,-33.9625,151.113
NSW,104,Barton,2650,1,Bexley West,Bexley West Uniting Church Hall,80A St Georges Rd,,,BEXLEY,NSW,2207,-33.952008788543,151.113819322332
NSW,104,Barton,38,1,Brighton-Le-Sands (Barton),Brighton-Le-Sands Public School,35 Crawford Rd,,,BRIGHTON-LE-SANDS,NSW,2216,-33.9627,151.148
NSW,104,Barton,83605,1,Brighton North,St Mark's Anglican Church Hall,3 Trafalgar St,,,BRIGHTON-LE-SANDS,NSW,2216,-33.9606622023162,151.153699795446
NSW,104,Barton,2652,1,Canterbury South,Canterbury South Public School,20 High St,,,CANTERBURY,NSW,2193,-33.9176497584381,151.115277846723
NSW,104,Barton,2653,1,Carlton,Carlton Public School,60 Cameron St,,,BEXLEY,NSW,2207,-33.9624,151.124
NSW,104,Barton,47,1,Carlton South (Barton),Carlton South Public School,67 Jubilee Ave,,,CARLTON,NSW,2218,-33.9727,151.128
NSW,104,Barton,108380,1,Central Sydney (Barton),TAFE NSW Ultimo Campus,2-10 Mary Ann St,,,ULTIMO,NSW,2007,-33.8814906158705,151.197757859755
NSW,104,Barton,97585,5,Central Sydney BARTON PPVC,TAFE NSW Ultimo Campus,2-10 Mary Ann St,,,ULTIMO,NSW,2007,-33.8814906158705,151.197757859755
NSW,104,Barton,2656,1,Clemton Park,Clemton Park Public School,185 Bexley Rd,,,KINGSGROVE,NSW,2208,-33.9296809578833,151.108406456099
NSW,104,Barton,83606,1,Clemton Park West,Clemton Park Uniting Church,6 Dunkirk Ave,,,KINGSGROVE,NSW,2208,-33.9293087,151.107149
NSW,104,Barton,83609,1,Earlwood,Earlwood Uniting Church Hall,16 William St,,,EARLWOOD,NSW,2206,-33.9274,151.123
NSW,104,Barton,2660,1,Earlwood Central,Our Lady of Lourdes Church Hall,St James Ave,,,EARLWOOD,NSW,2206,-33.9281,151.127
NSW,104,Barton,2661,1,Earlwood South,Earlwood Public School,396 Homer St,,,EARLWOOD,NSW,2206,-33.9283,151.124
NSW,104,Barton,65449,5,EAV Barton PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
NSW,104,Barton,108560,5,EAV COVID19 Barton PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
NSW,104,Barton,97662,5,Haymarket BARTON PPVC,Sydney Masonic Centre,66 Goulburn St,,,SYDNEY,NSW,2000,-33.8779097343399,151.207999565061
NSW,104,Barton,79724,1,Hurlstone Park (Barton),CDC Studios,67 Duntroon St,,,HURLSTONE PARK,NSW,2193,-33.908507,151.132444
NSW,104,Barton,2663,1,Hurstville (Barton),Hurstville Senior Citizens Centre,91 Queens Rd,,,HURSTVILLE,NSW,2220,-33.9642,151.102
NSW,104,Barton,65171,5,Hurstville BARTON PPVC,43 Bridge Street,Office 1 43 Bridge St,,,HURSTVILLE,NSW,2220,-33.964376680141,151.094589964134
NSW,104,Barton,2664,1,Hurstville East (Barton),Hurstville Public School,72 Forest Rd,,,HURSTVILLE,NSW,2220,-33.9647819483266,151.110531261094
NSW,104,Barton,2665,1,Hurstville North,Kingsway Scout Hall,74 Barnards Ave,,,HURSTVILLE,NSW,2220,-33.9542439469206,151.096201854563
NSW,104,Barton,2666,1,Kingsgrove,South-West Evangelical Church Hall,4 Morgan St,,,KINGSGROVE,NSW,2208,-33.9426291972749,151.100888415445
NSW,104,Barton,79715,1,Kingsgrove North (Barton),Kingsgrove North High School,2-10 St Albans Rd,,,KINGSGROVE,NSW,2208,-33.9336133369048,151.097585777125
NSW,104,Barton,2667,1,Kingsgrove South,Kingsgrove High School,333 Kingsgrove Rd,,,KINGSGROVE,NSW,2208,-33.9489846273988,151.101742534471
NSW,104,Barton,50,1,Kogarah Central,Kogarah High School,22A Gladstone St,,,KOGARAH,NSW,2217,-33.9610276305858,151.135092368069
NSW,104,Barton,97648,1,Kogarah West,Kogarah West Senior Citizens Centre,15 Taylor St,,,KOGARAH,NSW,2217,-33.9641,151.131
NSW,104,Barton,51,1,Kyeemagh,Kyeemagh Public School,cnr Jacobson Ave & Beehag St,,,KYEEMAGH,NSW,2216,-33.9497,151.161
NSW,104,Barton,65249,5,Marrickville BARTON PPVC,Marrickville Town Hall,303 Marrickville Rd,,,MARRICKVILLE,NSW,2204,-33.9090273619998,151.154183972301
NSW,104,Barton,1016,1,Marrickville Park (Barton),Marrickville Uniting Church,Thomas Roseby Lodge,388-390 Illawarra Rd,,MARRICKVILLE,NSW,2204,-33.9154803,151.1503777
NSW,104,Barton,1010,1,Marrickville South,Ferncourt Public School,74 Premier St,,,MARRICKVILLE,NSW,2204,-33.9209412818671,151.151863981037
NSW,104,Barton,1011,1,Marrickville West (Barton),Marrickville West Public School,cnr Beauchamp St & Livingstone Rd,,,MARRICKVILLE,NSW,2204,-33.9149730012107,151.145266662782
NSW,104,Barton,62,1,Rockdale,Rockdale Public School,4 Lord St,,,ROCKDALE,NSW,2216,-33.9518812911325,151.141651538354
NSW,104,Barton,33869,5,Rockdale BARTON PPVC,552 Princes Hwy,,,,ROCKDALE,NSW,2216,-33.95390436,151.13803225
NSW,104,Barton,63,1,Rockdale Central,Rockdale Uniting Church Hall,5 Bay St,,,ROCKDALE,NSW,2216,-33.9535856008422,151.138406028591
NSW,104,Barton,83616,1,Rockdale City,Rockdale Senior Citizens Centre,36 George St,,,ROCKDALE,NSW,2216,-33.9506804,151.1409198
NSW,104,Barton,2671,1,Rockdale West,St Joseph's Parish Centre,13 Parker St,,,ROCKDALE,NSW,2216,-33.9504,151.136
NSW,104,Barton,108381,1,Sydney (Barton),York Events,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.20580786
NSW,104,Barton,97609,5,Sydney BARTON PPVC,York Events,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.20580786
NSW,104,Barton,1470,1,Tempe,Tempe High School,119 Unwins Bridge Rd,,,TEMPE,NSW,2044,-33.9195668527015,151.160922239923
NSW,104,Barton,2641,1,Turrella,Arncliffe West Infants School,7 Loftus St,,,TURRELLA,NSW,2205,-33.931874,151.1452122
NSW,104,Barton,2673,1,Undercliffe,Undercliffe Public School,143-157 Bayview Ave,,,EARLWOOD,NSW,2206,-33.9241667306536,151.138592362508
NSW,105,Bennelong,634,1,Carlingford (Bennelong),Carlingford Public School,5 Rickard St,,,CARLINGFORD,NSW,2118,-33.7793813418308,151.054592793854
NSW,105,Bennelong,33926,1,Carlingford East,Roselea Public School,549 North Rocks Rd,,,CARLINGFORD,NSW,2118,-33.7644593014807,151.051948906216
NSW,105,Bennelong,108392,1,Central Sydney (Bennelong),TAFE NSW Ultimo Campus,2-10 Mary Ann St,,,ULTIMO,NSW,2007,-33.8814906158705,151.197757859755
NSW,105,Bennelong,97587,5,Central Sydney BENNELONG PPVC,TAFE NSW Ultimo Campus,2-10 Mary Ann St,,,ULTIMO,NSW,2007,-33.8814906158705,151.197757859755
NSW,105,Bennelong,65177,5,Chatswood BENNELONG PPVC,The Meridian,658 Pacific Hwy,,,CHATSWOOD,NSW,2067,-33.7997555410201,151.178795729445
NSW,105,Bennelong,638,1,Denistone,Eastwood Baptist Hall,3 First Ave,,,EASTWOOD,NSW,2122,-33.79244,151.08353
NSW,105,Bennelong,639,1,Denistone East,Denistone East Public School,47-63 Lovell Rd,,,DENISTONE EAST,NSW,2112,-33.7933553458562,151.096885215958
NSW,105,Bennelong,83564,1,Denistone South,West Ryde Anglican Church,14 Bellevue Ave,,,WEST RYDE,NSW,2114,-33.8056266,151.08318
NSW,105,Bennelong,647,1,Denistone West,8 Lakeside Rd,1 Glen St,,,EASTWOOD,NSW,2122,-33.7897333243793,151.080056541762
NSW,105,Bennelong,105,1,East Ryde,Ryde East Public School,12-14 Twin Rd,,,NORTH RYDE,NSW,2113,-33.8063669,151.1268905
NSW,105,Bennelong,33877,1,East Ryde Central,Ryde Secondary College,5 Malvina St,,,RYDE,NSW,2112,-33.8133913,151.1200494
NSW,105,Bennelong,83497,1,East Ryde Heights,East Ryde Scout Hall,27A John Miller St,,,RYDE,NSW,2112,-33.8086005,151.126175
NSW,105,Bennelong,642,1,Eastwood,Eastwood Public School,212-280 Rowe St,,,EASTWOOD,NSW,2122,-33.7928,151.078
NSW,105,Bennelong,83568,5,Eastwood BENNELONG PPVC,8 Lakeside Rd,1 Glen St,,,EASTWOOD,NSW,2122,-33.7897333243793,151.080056541762
NSW,105,Bennelong,80,1,Eastwood Heights,Eastwood Heights Public School,9A Lincoln St,,,EASTWOOD,NSW,2122,-33.7817,151.096
NSW,105,Bennelong,643,1,Eastwood West,Corrective Services Academy,66 Terry Rd,,,EASTWOOD,NSW,2122,-33.7918314530978,151.067303280383
NSW,105,Bennelong,65453,5,EAV Bennelong PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
NSW,105,Bennelong,108498,5,EAV COVID19 Bennelong PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
NSW,105,Bennelong,83198,1,Epping,Epping Church of Christ,31 Bridge St,,,EPPING,NSW,2121,-33.7743664840678,151.07907076103
NSW,105,Bennelong,83571,5,Epping BENNELONG PPVC,Boronia Grove Community Centre,40 Victoria St,,,EPPING,NSW,2121,-33.7731589093505,151.079793635047
NSW,105,Bennelong,81,1,Epping East,Epping Public School,1-18 Norfolk Rd,,,EPPING,NSW,2121,-33.768408,151.0871472
NSW,105,Bennelong,645,1,Epping Heights,Epping Heights Public School,128 Kent St,,,EPPING,NSW,2121,-33.7626904335204,151.074059733299
NSW,105,Bennelong,82,1,Epping North,Epping North Public School,89-119 Boundary Rd,,,NORTH EPPING,NSW,2121,-33.7577085054669,151.095390270922
NSW,105,Bennelong,11927,1,Epping West,Epping West Public School,96 Carlingford Rd,,,EPPING,NSW,2121,-33.7728471,151.0684506
NSW,105,Bennelong,2252,1,Ermington Central,Rydalmere East Public School,41 Spurway St,,,ERMINGTON,NSW,2115,-33.816527,151.0572843
NSW,105,Bennelong,2253,1,Ermington West (Bennelong),Ermington West Public School,383 Vignes St,,,ERMINGTON,NSW,2115,-33.8061,151.058
NSW,105,Bennelong,84,1,Gladesville (Bennelong),Gladesville Public School,178 Victoria Rd,,,GLADESVILLE,NSW,2111,-33.8332759188099,151.125631656524
NSW,105,Bennelong,87,1,Gladesville North,Gladesville Sporties,181A Ryde Rd,,,GLADESVILLE,NSW,2111,-33.823015879142,151.129973297275
NSW,105,Bennelong,97725,5,Haymarket BENNELONG PPVC,Sydney Masonic Centre,66 Goulburn St,,,SYDNEY,NSW,2000,-33.8779097343399,151.207999565061
NSW,105,Bennelong,33930,1,Hunters Hill North (Bennelong),Boronia Park Public School,113 Pittwater Rd,,,HUNTERS HILL,NSW,2110,-33.821582859612,151.13513092673
NSW,105,Bennelong,98,1,Macquarie Park,Morling College,122 Herring Rd,,,MACQUARIE PARK,NSW,2113,-33.7790548073581,151.114118615407
NSW,105,Bennelong,92,1,Macquarie Park South,Kent Road Public School,45-61 Herring Rd,,,MARSFIELD,NSW,2122,-33.7876020067932,151.107398725225
NSW,105,Bennelong,83200,1,Marsfield,Macquarie Anglican Church (St Georges Pre-school),100 Balaclava Rd,,,EASTWOOD,NSW,2122,-33.7818422958808,151.098018757331
NSW,105,Bennelong,75,1,Marsfield North,Epping Boys High School,213 Vimiera Rd,,,MARSFIELD,NSW,2122,-33.7694025859432,151.099630458759
NSW,105,Bennelong,650,1,Meadowbank,Boronia Grove Community Centre,40 Victoria St,,,EPPING,NSW,2121,-33.7731589093505,151.079793635047
NSW,105,Bennelong,33928,1,Melrose Park,Melrose Park Public School,110 Wharf Rd,,,MELROSE PARK,NSW,2114,-33.8148454536889,151.071929946656
NSW,105,Bennelong,107,1,North Ryde,Truscott Street Public School,38 Truscott St,,,NORTH RYDE,NSW,2113,-33.7947,151.13
NSW,105,Bennelong,106,1,North Ryde Central,North Ryde Public School,154 Coxs Rd,,,NORTH RYDE,NSW,2113,-33.7947573380197,151.120044332466
NSW,105,Bennelong,83575,1,North Ryde Heights,North Ryde Community Church,2 Cutler Pde,,,NORTH RYDE,NSW,2113,-33.8005415,151.1309669
NSW,105,Bennelong,102,1,Putney,Putney Public School,193 Morrison Rd,,,PUTNEY,NSW,2112,-33.824633767385,151.110966749774
NSW,105,Bennelong,83560,1,Putney West,Tennyson Pre-school Kindergarten,15A Stanbury St,,,GLADESVILLE,NSW,2111,-33.8274973782749,151.120317328056
NSW,105,Bennelong,79,1,Ryde,The Living Way Church,85 North Rd,,,RYDE,NSW,2112,-33.79938481,151.1038526
NSW,105,Bennelong,83199,1,Ryde Central,St Annes Anglican Church,42 Church St,,,RYDE,NSW,2112,-33.815245,151.104829
NSW,105,Bennelong,655,1,Ryde Heights,Meadowbank Public School,6 Rhodes St,,,Meadowbank,NSW,2114,-33.8125460136753,151.092335842186
NSW,105,Bennelong,657,1,Ryde South,St Charles' Catholic Primary School,582 Victoria Rd,,,RYDE,NSW,2112,-33.81926067,151.11494833
NSW,105,Bennelong,108441,2,Special Hospital Team 1,Dalton Gardens,678 Victoria Rd,,,RYDE,NSW,2112,-33.8181145570309,151.107651191118
NSW,105,Bennelong,108391,1,Sydney (Bennelong),York Events,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.20580786
NSW,105,Bennelong,97605,5,Sydney BENNELONG PPVC,York Events,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.20580786
NSW,105,Bennelong,34349,1,Top Ryde,Ryde Public School,18 Pope St,,,RYDE,NSW,2112,-33.8118,151.108
NSW,105,Bennelong,661,1,West Ryde,West Ryde Public School,6 Endeavour St,,,WEST RYDE,NSW,2114,-33.8083526448652,151.085086885643
NSW,105,Bennelong,33945,5,West Ryde BENNELONG PPVC,St Annes Anglican Church,42 Church St,,,RYDE,NSW,2112,-33.815245,151.104829
NSW,105,Bennelong,8869,1,West Ryde Central,Smalls Road Public School,3B Smalls Rd,,,RYDE,NSW,2112,-33.7995912963119,151.110095696294
NSW,106,Berowra,1822,1,Annangrove (Berowra),Annangrove Public School,185 Annangrove Rd,,,ANNANGROVE,NSW,2156,-33.6683830915832,150.952322693135
NSW,106,Berowra,1823,1,Arcadia,Arcadia Public School,140 Arcadia Rd,,,ARCADIA,NSW,2159,-33.623587300406,151.051046925046
NSW,106,Berowra,43686,1,Asquith (Berowra),Asquith Public School,3 Dudley St,,,ASQUITH,NSW,2077,-33.6857364265283,151.112251448105
NSW,106,Berowra,58669,5,Baulkham Hills BEROWRA PPVC,2 Solent Cct,,,,NORWEST,NSW,2153,-33.73649015543,150.959562800856
NSW,106,Berowra,632,1,Beecroft,Beecroft Public School,90-98 Beecroft Rd,,,BEECROFT,NSW,2119,-33.7523233,151.0651663
NSW,106,Berowra,83580,1,Beecroft North,Beecroft Community Hall,109-111 Beecroft Rd,,,BEECROFT,NSW,2119,-33.7513896,151.065481
NSW,106,Berowra,117,1,Berowra,Berowra Public School,2-4 Hillcrest Rd,,,BEROWRA,NSW,2081,-33.6178688292874,151.147032942202
NSW,106,Berowra,118,1,Berowra Heights,Wideview Public School,37 Wideview Rd,,,BEROWRA HEIGHTS,NSW,2082,-33.6085560787261,151.141710354195
NSW,106,Berowra,83582,5,Berowra PPVC,1st Berowra Scout Group Hall,27 High St,,,BEROWRA,NSW,2081,-33.6197449124412,151.15040378905
NSW,106,Berowra,120,1,Brooklyn,Brooklyn Public School,106 Brooklyn Rd,,,BROOKLYN,NSW,2083,-33.5484252551352,151.214981481839
NSW,106,Berowra,1850,1,Carlingford Heights,Murray Farm Public School,18 Tracey Ave,,,CARLINGFORD,NSW,2118,-33.7659749203579,151.039727157757
NSW,106,Berowra,56586,1,Castle Hill North (Berowra),Samuel Gilbert Public School,20 Gilbert Rd,,,CASTLE HILL,NSW,2154,-33.7138960457013,150.993403791269
NSW,106,Berowra,97728,5,Central Sydney BEROWRA PPVC,TAFE NSW Ultimo Campus,2-10 Mary Ann St,,,ULTIMO,NSW,2007,-33.8814906158705,151.197757859755
NSW,106,Berowra,637,1,Cheltenham,Cheltenham Girls High School,161-175 Beecroft Rd,,,CHELTENHAM,NSW,2119,-33.7561077734771,151.07409133417
NSW,106,Berowra,11928,1,Cherrybrook,Cherrybrook Public School,131 New Line Rd,,,CHERRYBROOK,NSW,2126,-33.7314,151.042
NSW,106,Berowra,83925,5,Cherrybrook BEROWRA PPVC,1st Cherrybrook Scout Hall,Lot 2126,Lot 2 Appletree Dr,,CHERRYBROOK,NSW,2126,-33.7138778,151.0511344
NSW,106,Berowra,34004,1,Cherrybrook Central,Cherrybrook Girl Guides Hall,cnr Shepherds Dr & Macquarie Dr,,,CHERRYBROOK,NSW,2126,-33.7205638,151.0459716
NSW,106,Berowra,1852,1,Cherrybrook North,John Purchase Public School,46-60 Purchase Rd,,,CHERRYBROOK,NSW,2126,-33.7189973,151.0397793
NSW,106,Berowra,11929,1,Cherrybrook South,West Pennant Hills Scout Hall,2 Wilga St,,,WEST PENNANT HILLS,NSW,2125,-33.7387703512468,151.051372739713
NSW,106,Berowra,121,1,Cowan,Cowan Public School,cnr Fraser Rd & Chandler Ave,,,COWAN,NSW,2081,-33.5869968312271,151.170184523033
NSW,106,Berowra,11930,1,Dural,Dural Public School,622 Old Northern Rd,,,DURAL,NSW,2158,-33.6859065485584,151.026385000286
NSW,106,Berowra,65454,5,EAV Berowra PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
NSW,106,Berowra,108550,5,EAV COVID19 Berowra PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
NSW,106,Berowra,97901,5,Epping BEROWRA PPVC,Boronia Grove Community Centre,40 Victoria St,,,EPPING,NSW,2121,-33.7731589093505,151.079793635047
NSW,106,Berowra,1836,1,Galston,Galston Public School,1-5 School Rd,,,GALSTON,NSW,2159,-33.648,151.045
NSW,106,Berowra,1838,1,Glenhaven,Glenhaven Public School,74A Glenhaven Rd,,,GLENHAVEN,NSW,2156,-33.7013057365756,151.003807381456
NSW,106,Berowra,1839,1,Glenorie,Glenorie Public School,1731-1739 Old Northern Rd,,,GLENORIE,NSW,2157,-33.6008625762185,151.007588794215
NSW,106,Berowra,1831,1,Glenorie West,Hillside Public School,122 Cattai Ridge Rd,,,GLENORIE,NSW,2157,-33.6015787733134,150.976135008578
NSW,106,Berowra,97747,5,Haymarket BEROWRA PPVC,Sydney Masonic Centre,66 Goulburn St,,,SYDNEY,NSW,2000,-33.8779097343399,151.207999565061
NSW,106,Berowra,123,1,Hornsby (Berowra),TAFE NSW Hornsby (Northern Sydney Institute),205 Peats Ferry Rd,,,HORNSBY,NSW,2077,-33.6984920752308,151.097329448529
NSW,106,Berowra,58578,5,Hornsby BEROWRA PPVC,TAFE NSW Hornsby (Northern Sydney Institute),205 Peats Ferry Rd,,,HORNSBY,NSW,2077,-33.6984920752308,151.097329448529
NSW,106,Berowra,43688,1,Hornsby Central (Berowra),Hornsby Girls High School,12 Edgeworth David Ave,,,HORNSBY,NSW,2077,-33.7061775656522,151.101282096944
NSW,106,Berowra,124,1,Hornsby Heights,Hornsby Heights Public School,8-20 Somerville Rd,,,HORNSBY HEIGHTS,NSW,2077,-33.670187,151.0966482
NSW,106,Berowra,126,1,Hornsby North,Hornsby North Public School,52 Ida St,,,HORNSBY,NSW,2077,-33.6833,151.098
NSW,106,Berowra,134,1,Hornsby South,Hornsby South Public School,57-63 Clarke Rd,,,HORNSBY,NSW,2077,-33.7134281351317,151.095133286854
NSW,106,Berowra,128,1,Hornsby West (Berowra),Hornsby War Memorial Hall,2 High St,,,HORNSBY,NSW,2077,-33.70446,151.097122
NSW,106,Berowra,1842,1,Kenthurst,Kenthurst Public School,111 Kenthurst Rd,,,KENTHURST,NSW,2156,-33.6659042464121,151.004731276014
NSW,106,Berowra,1788,1,Maroota,Maroota Public School,4540 Old Northern Rd,,,MAROOTA,NSW,2756,-33.455017783885,150.99349775545
NSW,106,Berowra,1789,1,Maroota South,Midway Christian Centre,5 Sackville Ferry Rd,,,SOUTH MAROOTA,NSW,2756,-33.4869835341482,150.948224811044
NSW,106,Berowra,1846,1,Middle Dural,Middle Dural Public School,1251 Old Northern Rd,,,MIDDLE DURAL,NSW,2158,-33.6449417479699,151.023146246175
NSW,106,Berowra,131,1,Mount Colah,Mount Colah Public School,19-21 Telopea St,,,MOUNT COLAH,NSW,2079,-33.6724436567534,151.115677739388
NSW,106,Berowra,132,1,Mount Kuring-Gai,Mount Kuring-Gai Public School,2-14 Leeming St,,,MOUNT KURING-GAI,NSW,2080,-33.6575,151.136
NSW,106,Berowra,79812,1,Normanhurst (Berowra),Normanhurst Public School,2-12 Normanhurst Rd,,,NORMANHURST,NSW,2076,-33.7237,151.098
NSW,106,Berowra,135,1,Normanhurst West,Normanhurst West Public School,2-18 Dartford Rd,,,THORNLEIGH,NSW,2120,-33.7206523645193,151.087995506908
NSW,106,Berowra,136,1,Pennant Hills,Pennant Hills High School,19-43 Laurence St,,,PENNANT HILLS,NSW,2120,-33.7338584722899,151.062986448712
NSW,106,Berowra,83678,5,Pennant Hills BEROWRA PPVC,"1st Floor, 114 Yarrara Road",114 Yarrara Rd,,,PENNANT HILLS,NSW,2120,-33.73873902,151.07094852
NSW,106,Berowra,33781,1,Rogans Hill North,Oakhill Drive Public School,1-5 Oakhill Dr,,,CASTLE HILL,NSW,2154,-33.721514,151.0232634
NSW,106,Berowra,108443,2,Special Hospital Team 1,Cherrybrook Christian Care Centre,3 Kitchener Rd,,,CHERRYBROOK,NSW,2126,-33.7309059,151.0572573
NSW,106,Berowra,97607,5,Sydney BEROWRA PPVC,York Events,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.20580786
NSW,106,Berowra,56576,1,Thornleigh,Chinese & Australian Baptist Church,235 Pennant Hills Rd,,,THORNLEIGH,NSW,2120,-33.7283274642551,151.084571346374
NSW,106,Berowra,148,1,Westleigh,Thornleigh West Public School,18 Giblett Ave,,,THORNLEIGH,NSW,2120,-33.7238560130698,151.072146058738
